2.517711162567138672e+00,1.245424747467041016e+00,-3.448902666568756104e-01
2.547882795333862305e+00,1.260349750518798828e+00,4.502184391021728516e-01
3.480906724929809570e+00,1.721126437187194824e+00,-3.397330939769744873e-01
3.457783699035644531e+00,1.708193421363830566e+00,-2.021214812994003296e-01
2.524557113647460938e+00,1.246616959571838379e+00,-4.914597794413566589e-02
3.357248783111572266e+00,1.657070398330688477e+00,1.003182649612426758e+00
2.527470827102661133e+00,1.243121743202209473e+00,-7.547163367271423340e-01
2.524717569351196289e+00,1.241767525672912598e+00,4.911107197403907776e-02
2.509562253952026367e+00,1.233769536018371582e+00,-6.456095576286315918e-01
3.473901033401489258e+00,1.707114338874816895e+00,2.028541862964630127e-01
2.512827634811401367e+00,1.234286069869995117e+00,-5.441873073577880859e-01
3.471391439437866211e+00,1.704374909400939941e+00,3.383385837078094482e-01
2.516147613525390625e+00,1.235371828079223633e+00,-4.439610540866851807e-01
2.534085273742675781e+00,1.243631362915039062e+00,3.465964496135711670e-01
2.516480684280395508e+00,1.234445452690124512e+00,-3.441590666770935059e-01
2.545172452926635742e+00,1.247969031333923340e+00,4.489669799804687500e-01
3.492259502410888672e+00,1.711598157882690430e+00,-3.402560353279113770e-01
3.463429689407348633e+00,1.696716666221618652e+00,-2.021214812994003296e-01
2.523504018783569336e+00,1.235161304473876953e+00,-4.904126375913619995e-02
3.363013029098510742e+00,1.645340442657470703e+00,1.003182649612426758e+00
2.517688274383544922e+00,1.227958917617797852e+00,-7.505752444267272949e-01
2.532631397247314453e+00,1.234700083732604980e+00,4.918088018894195557e-02
2.520860433578491211e+00,1.228417158126831055e+00,-6.474091410636901855e-01
3.469065666198730469e+00,1.689729094505310059e+00,2.022261470556259155e-01
2.516906738281250000e+00,1.225946903228759766e+00,-5.441873073577880859e-01
3.473441362380981445e+00,1.691110372543334961e+00,3.379899561405181885e-01
2.523997068405151367e+00,1.228310823440551758e+00,-4.445868134498596191e-01
2.543766498565673828e+00,1.237382531166076660e+00,3.473276495933532715e-01
2.518989562988281250e+00,1.224785089492797852e+00,-3.439153134822845459e-01
2.529969692230224609e+00,1.229579448699951172e+00,4.455254077911376953e-01
3.488956928253173828e+00,1.695652484893798828e+00,-3.393844664096832275e-01
3.467534780502319336e+00,1.683743357658386230e+00,-2.020168155431747437e-01
2.518804788589477539e+00,1.221980214118957520e+00,-4.886673763394355774e-02
3.368736267089843750e+00,1.633590340614318848e+00,1.003182649612426758e+00
2.521958827972412109e+00,1.219163537025451660e+00,-7.505752444267272949e-01
2.527922868728637695e+00,1.221502542495727539e+00,4.900635778903961182e-02
2.521623849868774414e+00,1.217914462089538574e+00,-6.465093493461608887e-01
3.471345186233520508e+00,1.675873517990112305e+00,2.020168155431747437e-01
2.524706363677978516e+00,1.218861341476440430e+00,-5.449505448341369629e-01
3.468556642532348633e+00,1.673781037330627441e+00,3.369441032409667969e-01
2.521152734756469727e+00,1.216059327125549316e+00,-4.433353245258331299e-01
2.540917634963989258e+00,1.225047826766967773e+00,3.463527262210845947e-01
2.528613328933715820e+00,1.218571662902832031e+00,-3.446465134620666504e-01
2.536026477813720703e+00,1.221597313880920410e+00,4.458382725715637207e-01
3.487674713134765625e+00,1.680003762245178223e+00,-3.386872112751007080e-01
3.471590280532836914e+00,1.670765399932861328e+00,-2.019121497869491577e-01
2.524857282638549805e+00,1.214046359062194824e+00,-4.890164360404014587e-02
3.374417066574096680e+00,1.621823549270629883e+00,1.003182649612426758e+00
2.529684066772460938e+00,1.212021708488464355e+00,-7.516105175018310547e-01
2.515940189361572266e+00,1.204896807670593262e+00,4.869221523404121399e-02
2.515313386917114258e+00,1.204057097434997559e+00,-6.438099741935729980e-01
3.484381198883056641e+00,1.667193412780761719e+00,2.024355083703994751e-01
2.536029815673828125e+00,1.213429927825927734e+00,-5.464769601821899414e-01
3.481568098068237305e+00,1.665100812911987305e+00,3.376413285732269287e-01
2.511124134063720703e+00,1.200436234474182129e+00,-4.408323764801025391e-01
2.538014173507690430e+00,1.212746858596801758e+00,3.453777432441711426e-01
2.529269456863403320e+00,1.208026051521301270e+00,-3.441590666770935059e-01
2.547405242919921875e+00,1.216142177581787109e+00,4.470897316932678223e-01
3.486615896224975586e+00,1.663778305053710938e+00,-3.379899561405181885e-01
3.470190763473510742e+00,1.655196785926818848e+00,-2.014934420585632324e-01
2.530884742736816406e+00,1.206086397171020508e+00,-4.893654957413673401e-02
3.380058050155639648e+00,1.610033988952636719e+00,1.003182649612426758e+00
2.530618429183959961e+00,1.201085686683654785e+00,-7.505752444267272949e-01
2.516516923904418945e+00,1.194392800331115723e+00,4.862240329384803772e-02
2.515979051589965820e+00,1.193599581718444824e+00,-6.429101228713989258e-01
3.475742578506469727e+00,1.648173570632934570e+00,2.015981227159500122e-01
2.538686037063598633e+00,1.203286528587341309e+00,-5.460953712463378906e-01
3.480444908142089844e+00,1.648917675018310547e+00,3.369441032409667969e-01
2.519078016281127930e+00,1.192914605140686035e+00,-4.414581060409545898e-01
2.531467676162719727e+00,1.198781728744506836e+00,3.439153134822845459e-01
2.522705078125000000e+00,1.194094657897949219e+00,-3.426966071128845215e-01
2.548063516616821289e+00,1.205553531646728516e+00,4.464640021324157715e-01
3.485198259353637695e+00,1.648189425468444824e+00,-3.372927010059356689e-01
3.467204809188842773e+00,1.638201475143432617e+00,-2.009700834751129150e-01
2.535079717636108398e+00,1.197244048118591309e+00,-4.893654957413673401e-02
3.322765588760375977e+00,1.568537831306457520e+00,9.845476746559143066e-01
2.538292407989501953e+00,1.193888783454895020e+00,-7.516105175018310547e-01
2.528116703033447266e+00,1.188563823699951172e+00,4.876202344894409180e-02
2.523864984512329102e+00,1.186027050018310547e+00,-6.438099741935729980e-01
3.485089540481567383e+00,1.637730479240417480e+00,2.018074691295623779e-01
2.526878118515014648e+00,1.186904668807983398e+00,-5.426608324050903320e-01
3.478965997695922852e+00,1.633370757102966309e+00,3.362468481063842773e-01
2.528591394424438477e+00,1.186632394790649414e+00,-4.423967003822326660e-01
2.535844087600708008e+00,1.189496040344238281e+00,3.439153134822845459e-01
2.512480735778808594e+00,1.178536891937255859e+00,-3.407467305660247803e-01
2.534371137619018555e+00,1.188265323638916016e+00,4.433353245258331299e-01
3.503558635711669922e+00,1.641932964324951172e+00,-3.385128974914550781e-01
3.472902297973632812e+00,1.626087784767150879e+00,-2.009700834751129150e-01
2.519320487976074219e+00,1.179064035415649414e+00,-4.855259507894515991e-02
3.391216039657592773e+00,1.586397409439086914e+00,1.003182649612426758e+00
2.531732320785522461e+00,1.180566787719726562e+00,-7.485046982765197754e-01
2.532044172286987305e+00,1.180174350738525391e+00,4.876202344894409180e-02
2.531316757202148438e+00,1.179297566413879395e+00,-6.447097659111022949e-01
3.479638338088989258e+00,1.621104598045349121e+00,2.011794298887252808e-01
2.527240276336669922e+00,1.176861643791198730e+00,-5.418975949287414551e-01
3.482556581497192383e+00,1.620984911918640137e+00,3.360725343227386475e-01
2.532512187957763672e+00,1.178241133689880371e+00,-4.423967003822326660e-01
2.539774417877197266e+00,1.181080818176269531e+00,3.439153134822845459e-01
2.523574590682983398e+00,1.173547267913818359e+00,-3.417216539382934570e-01
2.532923936843872070e+00,1.177356004714965820e+00,4.423967003822326660e-01
3.487301111221313477e+00,1.620232343673706055e+00,-3.364211618900299072e-01
3.478275775909423828e+00,1.614561319351196289e+00,-2.009700834751129150e-01
2.517774343490600586e+00,1.168178796768188477e+00,-4.844787716865539551e-02
3.396458387374877930e+00,1.575142145156860352e+00,1.003182649612426758e+00
2.539140462875366211e+00,1.173785328865051270e+00,-7.495399713516235352e-01
2.525051832199096680e+00,1.166739106178283691e+00,4.855259507894515991e-02
2.545828580856323242e+00,1.175798773765563965e+00,-6.474091410636901855e-01
3.474396467208862305e+00,1.603924870491027832e+00,2.005514055490493774e-01
2.541824340820312500e+00,1.173411130905151367e+00,-5.441873073577880859e-01
3.471631050109863281e+00,1.601915359497070312e+00,3.345037400722503662e-01
2.522055387496948242e+00,1.163217306137084961e+00,-4.398937523365020752e-01
2.543677568435668945e+00,1.172651410102844238e+00,3.439153134822845459e-01
2.524049758911132812e+00,1.163070201873779297e+00,-3.412342071533203125e-01
2.538812160491943359e+00,1.169334173202514648e+00,4.427095949649810791e-01
3.487226247787475586e+00,1.606157660484313965e+00,-3.358982205390930176e-01
3.476352214813232422e+00,1.599680781364440918e+00,-2.005514055490493774e-01
2.523653984069824219e+00,1.160217761993408203e+00,-4.848278686404228210e-02
3.289590835571289062e+00,1.511652112007141113e+00,9.700537919998168945e-01
2.562542200088500977e+00,1.173764944076538086e+00,-7.552340030670166016e-01
2.523654937744140625e+00,1.155419945716857910e+00,4.844787716865539551e-02
2.562321424484252930e+00,1.172581911087036133e+00,-6.505585312843322754e-01
3.483606100082397461e+00,1.593449473381042480e+00,2.007607519626617432e-01
2.583396911621093750e+00,1.181681394577026367e+00,-5.522012710571289062e-01
3.477201938629150391e+00,1.589786410331726074e+00,3.345037400722503662e-01
2.515321016311645508e+00,1.149479508399963379e+00,-4.380165636539459229e-01
2.542338132858276367e+00,1.161291360855102539e+00,3.431841135025024414e-01
2.531706094741821289e+00,1.155900835990905762e+00,-3.417216539382934570e-01
2.548269987106323242e+00,1.162924528121948242e+00,4.436482191085815430e-01
3.494624614715576172e+00,1.594801425933837891e+00,-3.360725343227386475e-01
3.390209436416625977e+00,1.546437859535217285e+00,7.243109941482543945e-01
3.471011638641357422e+00,1.582563996315002441e+00,-1.999233663082122803e-01
2.534967184066772461e+00,1.154717683792114258e+00,-4.862240329384803772e-02
3.344076395034790039e+00,1.522575139999389648e+00,9.845476746559143066e-01
2.614121437072753906e+00,1.186367869377136230e+00,-7.692102193832397461e-01
2.525851964950561523e+00,1.145776987075805664e+00,4.841297492384910583e-02
2.616093635559082031e+00,1.186163425445556641e+00,-6.631557345390319824e-01
3.467317581176757812e+00,1.571385502815246582e+00,1.995046883821487427e-01
2.651880741119384766e+00,1.201830267906188965e+00,-5.659394860267639160e-01
3.484545469284057617e+00,1.578460097312927246e+00,3.346780538558959961e-01
2.521116495132446289e+00,1.141508936882019043e+00,-4.383293986320495605e-01
2.535525560379028320e+00,1.147498369216918945e+00,3.417216539382934570e-01
2.528491497039794922e+00,1.143783330917358398e+00,-3.407467305660247803e-01
2.543313503265380859e+00,1.149954915046691895e+00,4.420838654041290283e-01
3.491368293762207031e+00,1.577880501747131348e+00,-3.352009952068328857e-01
3.458313703536987305e+00,1.562215089797973633e+00,-1.988766491413116455e-01
2.535337448120117188e+00,1.144216179847717285e+00,-4.855259507894515991e-02
3.366981029510498047e+00,1.518835544586181641e+00,9.897240400314331055e-01
2.671314239501953125e+00,1.200536608695983887e+00,-7.847393751144409180e-01
2.524363994598388672e+00,1.134494543075561523e+00,4.830826073884963989e-02
2.675324916839599609e+00,1.201777815818786621e+00,-6.771027445793151855e-01
2.534438133239746094e+00,1.137957453727722168e+00,1.455986350774765015e-01
2.699255228042602539e+00,1.211395502090454102e+00,-5.750983357429504395e-01
3.484853267669677734e+00,1.563232421875000000e+00,3.341551125049591064e-01
2.530691862106323242e+00,1.134683609008789062e+00,-4.392680227756500244e-01
2.537704467773437500e+00,1.137827873229980469e+00,3.414779305458068848e-01
2.517976522445678711e+00,1.128455996513366699e+00,-3.387968242168426514e-01
2.536495685577392578e+00,1.136224150657653809e+00,4.402066469192504883e-01
3.493218421936035156e+00,1.564054489135742188e+00,-3.348523676395416260e-01
2.567018270492553711e+00,1.148283362388610840e+00,-1.473780721426010132e-01
2.528363466262817383e+00,1.130461335182189941e+00,-4.834316670894622803e-02
3.354624509811401367e+00,1.499191999435424805e+00,9.845476746559143066e-01
2.710785627365112305e+00,1.206918954849243164e+00,-7.950921058654785156e-01
2.533985853195190430e+00,1.127674221992492676e+00,4.841297492384910583e-02
2.736688613891601562e+00,1.217308878898620605e+00,-6.914995908737182617e-01
2.540219306945800781e+00,1.129917144775390625e+00,1.457033157348632812e-01
2.741140604019165039e+00,1.218714594841003418e+00,-5.831123590469360352e-01
2.532831430435180664e+00,1.125042915344238281e+00,-4.389551877975463867e-01
2.530972003936767578e+00,1.123686671257019043e+00,3.400155007839202881e-01
2.525724649429321289e+00,1.120829343795776367e+00,-3.392842710018157959e-01
2.536835670471191406e+00,1.125759959220886230e+00,4.395809173583984375e-01
2.557060003280639648e+00,1.134202241897583008e+00,-2.447333186864852905e-01
2.539968729019165039e+00,1.125559091567993164e+00,-1.455986350774765015e-01
2.524979591369628906e+00,1.118391156196594238e+00,-4.820354655385017395e-02
3.335107088088989258e+00,1.476523280143737793e+00,9.773007631301879883e-01
2.798056840896606445e+00,1.234091877937316895e+00,-8.194211125373840332e-01
2.526733160018920898e+00,1.114423751831054688e+00,4.820354655385017395e-02
2.812036752700805664e+00,1.239669919013977051e+00,-7.094956636428833008e-01
2.540493011474609375e+00,1.119431972503662109e+00,1.454939842224121094e-01
2.799278497695922852e+00,1.232880353927612305e+00,-5.945608615875244141e-01
2.534688472747802734e+00,1.115818023681640625e+00,2.422929704189300537e-01
2.529316663742065430e+00,1.113453149795532227e+00,-4.377036690711975098e-01
2.545585870742797852e+00,1.120084762573242188e+00,3.414779305458068848e-01
2.531243801116943359e+00,1.113248348236083984e+00,-3.395279943943023682e-01
2.537132740020751953e+00,1.115308642387390137e+00,4.389551877975463867e-01
2.526346206665039062e+00,1.110040783882141113e+00,-2.414214164018630981e-01
2.523571491241455078e+00,1.108297586441040039e+00,-1.444472521543502808e-01
2.523375034332275391e+00,1.107159495353698730e+00,-4.809883236885070801e-02
3.315472364425659180e+00,1.454009294509887695e+00,9.700537919998168945e-01
2.926044225692749023e+00,1.278966426849365234e+00,-8.556557893753051758e-01
2.519613504409790039e+00,1.100792884826660156e+00,4.799411818385124207e-02
3.232459545135498047e+00,1.411554217338562012e+00,-8.143228888511657715e-01
2.551706552505493164e+00,1.113753557205200195e+00,1.459126621484756470e-01
2.551157474517822266e+00,1.112983822822570801e+00,2.435131371021270752e-01
2.520513296127319336e+00,1.099089860916137695e+00,-4.355136156082153320e-01
2.524003267288208008e+00,1.100088834762573242e+00,3.380655944347381592e-01
2.533294916152954102e+00,1.103612542152404785e+00,-3.392842710018157959e-01
2.553688764572143555e+00,1.111965298652648926e+00,4.411452412605285645e-01
2.533859491348266602e+00,1.102806210517883301e+00,-2.417700290679931641e-01
2.525593280792236328e+00,1.098684430122375488e+00,-1.443425863981246948e-01
2.532726049423217773e+00,1.100736141204833984e+00,-4.820354655385017395e-02
3.327614545822143555e+00,1.445508480072021484e+00,9.721243977546691895e-01
2.960853099822998047e+00,1.281275510787963867e+00,-8.644556403160095215e-01
2.523441076278686523e+00,1.091990470886230469e+00,4.799411818385124207e-02
3.230211734771728516e+00,1.397169947624206543e+00,-8.125232458114624023e-01
2.540912866592407227e+00,1.098498344421386719e+00,1.450752764940261841e-01
2.562535762786865234e+00,1.106786489486694336e+00,2.442103773355484009e-01
2.526337862014770508e+00,1.090627670288085938e+00,-4.358264505863189697e-01
2.535118103027343750e+00,1.094418168067932129e+00,3.390405476093292236e-01
2.529841184616088867e+00,1.091616272926330566e+00,-3.383093178272247314e-01
2.548485040664672852e+00,1.099133491516113281e+00,4.395809173583984375e-01
2.554160118103027344e+00,1.101052522659301758e+00,-2.433388233184814453e-01
2.525934934616088867e+00,1.087839722633361816e+00,-1.441332399845123291e-01
2.536553382873535156e+00,1.091887950897216797e+00,-4.820354655385017395e-02
3.297148704528808594e+00,1.418612837791442871e+00,9.617716073989868164e-01
2.988390445709228516e+00,1.280826449394226074e+00,-8.711849451065063477e-01
2.527426242828369141e+00,1.082734823226928711e+00,4.799411818385124207e-02
3.231729030609130859e+00,1.383784770965576172e+00,-8.116234540939331055e-01
2.533905029296875000e+00,1.084463715553283691e+00,1.444472521543502808e-01
2.555392980575561523e+00,1.093132495880126953e+00,2.431645244359970093e-01
2.533762454986572266e+00,1.083355069160461426e+00,-4.364522099494934082e-01
2.531810760498046875e+00,1.081999301910400391e+00,3.380655944347381592e-01
2.524697303771972656e+00,1.078438282012939453e+00,-3.370906114578247070e-01
2.543412923812866211e+00,1.085906505584716797e+00,4.380165636539459229e-01
2.558178186416625977e+00,1.091684222221374512e+00,-2.433388233184814453e-01
2.529716491699218750e+00,1.079016447067260742e+00,-1.441332399845123291e-01
2.531339645385742188e+00,1.078664660453796387e+00,-4.802902415394783020e-02
3.337872982025146484e+00,1.421659588813781738e+00,9.721243977546691895e-01
2.964609861373901367e+00,1.257793068885803223e+00,-8.629027009010314941e-01
2.536712646484375000e+00,1.076249361038208008e+00,4.809883236885070801e-02
3.232950925827026367e+00,1.370974421501159668e+00,-8.107236623764038086e-01
2.545030832290649414e+00,1.078729033470153809e+00,1.448659449815750122e-01
2.559382677078247070e+00,1.083758592605590820e+00,2.431645244359970093e-01
2.534077405929565430e+00,1.072521567344665527e+00,-4.358264505863189697e-01
2.530088186264038086e+00,1.070833206176757812e+00,3.373343646526336670e-01
2.526618719100952148e+00,1.068844914436340332e+00,-3.368468880653381348e-01
2.536271333694458008e+00,1.072406411170959473e+00,4.361393451690673828e-01
2.547291994094848633e+00,1.076542377471923828e+00,-2.419443279504776001e-01
2.529974460601806641e+00,1.068182945251464844e+00,-1.439238935708999634e-01
2.520350694656372070e+00,1.063601493835449219e+00,-4.774978384375572205e-02
3.317895650863647461e+00,1.399487495422363281e+00,9.648774266242980957e-01
2.972326517105102539e+00,1.249451518058776855e+00,-8.639379739761352539e-01
2.523862123489379883e+00,1.060415983200073242e+00,4.778468981385231018e-02
3.241310358047485352e+00,1.361190915107727051e+00,-8.116234540939331055e-01
2.548780679702758789e+00,1.069839239120483398e+00,1.448659449815750122e-01
2.559287548065185547e+00,1.073724150657653809e+00,2.428158819675445557e-01
2.528511762619018555e+00,1.060293555259704590e+00,-4.342620968818664551e-01
2.531979560852050781e+00,1.061228156089782715e+00,3.370906114578247070e-01
2.532164573669433594e+00,1.060786247253417969e+00,-3.370906114578247070e-01
2.538176536560058594e+00,1.062784194946289062e+00,4.358264505863189697e-01
2.537983179092407227e+00,1.062703132629394531e+00,-2.407241463661193848e-01
2.539030313491821289e+00,1.062100172042846680e+00,-1.442379057407379150e-01
2.538808822631835938e+00,1.060965061187744141e+00,-4.802902415394783020e-02
3.304934263229370117e+00,1.380452275276184082e+00,9.597010612487792969e-01
2.989155054092407227e+00,1.244264841079711914e+00,-8.675615191459655762e-01
2.522009611129760742e+00,1.049294590950012207e+00,4.767997562885284424e-02
3.228047847747802734e+00,1.342386245727539062e+00,-8.071244359016418457e-01
2.548811197280883789e+00,1.059401988983154297e+00,1.446565985679626465e-01
2.555660724639892578e+00,1.061725974082946777e+00,2.421186417341232300e-01
2.521250963211059570e+00,1.046916246414184570e+00,-4.323849081993103027e-01
2.537502527236938477e+00,1.053143858909606934e+00,3.373343646526336670e-01
2.537686109542846680e+00,1.052700996398925781e+00,-3.373343646526336670e-01
2.545520782470703125e+00,1.055431604385375977e+00,4.364522099494934082e-01
2.543517589569091797e+00,1.054601073265075684e+00,-2.408984750509262085e-01
2.527961015701293945e+00,1.047115683555603027e+00,-1.434005349874496460e-01
3.388599395751953125e+00,1.402912855148315430e+00,8.467158079147338867e-01
2.531410455703735352e+00,1.047509551048278809e+00,-4.781959578394889832e-02
3.356148004531860352e+00,1.388103723526000977e+00,9.731596708297729492e-01
2.995265960693359375e+00,1.234559774398803711e+00,-8.680790662765502930e-01
2.523807525634765625e+00,1.039723515510559082e+00,4.764506965875625610e-02
3.225506782531738281e+00,1.328141331672668457e+00,-8.053248524665832520e-01
2.537717819213867188e+00,1.044418096542358398e+00,1.438192278146743774e-01
2.559350967407226562e+00,1.052799105644226074e+00,2.421186417341232300e-01
2.528544425964355469e+00,1.039610624313354492e+00,-4.330106377601623535e-01
2.530146121978759766e+00,1.039753079414367676e+00,3.358719348907470703e-01
2.521146535873413086e+00,1.035540461540222168e+00,-3.346532285213470459e-01
2.554671764373779297e+00,1.048789620399475098e+00,4.373908340930938721e-01
2.554555892944335938e+00,1.048742055892944336e+00,-2.415957152843475342e-01
3.360140085220336914e+00,1.378779768943786621e+00,7.059933543205261230e-01
2.527904510498046875e+00,1.036769747734069824e+00,-1.431911885738372803e-01
2.542452812194824219e+00,1.041699886322021484e+00,-4.795921221375465393e-02
3.339519500732421875e+00,1.367595314979553223e+00,9.669479727745056152e-01
3.006711244583129883e+00,1.227017164230346680e+00,-8.701496720314025879e-01
2.531125307083129883e+00,1.032417297363281250e+00,4.771488159894943237e-02
3.222905635833740234e+00,1.313930630683898926e+00,-8.035252690315246582e-01
2.530250310897827148e+00,1.031031847000122070e+00,1.431911885738372803e-01
2.563010692596435547e+00,1.043858170509338379e+00,2.421186417341232300e-01
2.526669502258300781e+00,1.028543114662170410e+00,-4.320720434188842773e-01
2.535598754882812500e+00,1.031663656234741211e+00,3.361156880855560303e-01
2.522907257080078125e+00,1.025985240936279297e+00,-3.344095051288604736e-01
2.541847467422485352e+00,1.033170700073242188e+00,4.345749914646148682e-01
2.550818443298339844e+00,1.036817073822021484e+00,-2.408984750509262085e-01
3.273988008499145508e+00,1.330095767974853516e+00,6.869124174118041992e-01
2.524106264114379883e+00,1.024933099746704102e+00,-1.427725106477737427e-01
2.529395818710327148e+00,1.026054024696350098e+00,-4.764506965875625610e-02
3.319209337234497070e+00,1.345766901969909668e+00,9.597010612487792969e-01
2.996647119522094727e+00,1.210724115371704102e+00,-8.660085797309875488e-01
2.538421392440795898e+00,1.025075078010559082e+00,4.778468981385231018e-02
3.234700202941894531e+00,1.305590748786926270e+00,-8.053248524665832520e-01
2.544768095016479492e+00,1.027120113372802734e+00,1.438192278146743774e-01
2.562942504882812500e+00,1.033416867256164551e+00,2.417700290679931641e-01
2.539404869079589844e+00,1.023409485816955566e+00,-4.336363673210144043e-01
2.542867422103881836e+00,1.024289131164550781e+00,3.366031348705291748e-01
2.531819581985473633e+00,1.019839048385620117e+00,-3.351407349109649658e-01
2.543331861495971680e+00,1.023444652557373047e+00,-2.398525923490524292e-01
3.369683742523193359e+00,1.355287909507751465e+00,7.059933543205261230e-01
2.536934375762939453e+00,1.019840121269226074e+00,-1.432958692312240601e-01
2.525362730026245117e+00,1.014677762985229492e+00,-4.750544950366020203e-02
3.341580629348754883e+00,1.341952681541442871e+00,9.648774266242980957e-01
3.002439260482788086e+00,1.201497077941894531e+00,-8.665261864662170410e-01
2.532523393630981445e+00,1.012937784194946289e+00,4.761016741394996643e-02
3.239011764526367188e+00,1.294857501983642578e+00,-8.053248524665832520e-01
2.544450998306274414e+00,1.017193436622619629e+00,1.436098814010620117e-01
2.551553249359130859e+00,1.018999934196472168e+00,2.403755336999893188e-01
2.511595964431762695e+00,1.002534270286560059e+00,-4.283176064491271973e-01
2.525969028472900391e+00,1.007758855819702148e+00,-3.339220583438873291e-01
2.544973373413085938e+00,1.014827489852905273e+00,4.339492619037628174e-01
2.539308309555053711e+00,1.012054920196533203e+00,-2.391553521156311035e-01
3.399694204330444336e+00,1.354276895523071289e+00,7.113359570503234863e-01
2.542157649993896484e+00,1.012162327766418457e+00,-1.434005349874496460e-01
3.405572891235351562e+00,1.355931997299194336e+00,8.462659120559692383e-01
2.532429456710815430e+00,1.007777094841003418e+00,-4.757525771856307983e-02
3.335242033004760742e+00,1.326579332351684570e+00,9.617716073989868164e-01
3.006406545639038086e+00,1.191534519195556641e+00,-8.665261864662170410e-01
2.522854328155517578e+00,9.993793964385986328e-01,4.736583307385444641e-02
3.225169181823730469e+00,1.276934862136840820e+00,-8.008258342742919922e-01
2.551700592041015625e+00,1.009774565696716309e+00,1.438192278146743774e-01
2.558623552322387695e+00,1.011999130249023438e+00,2.407241463661193848e-01
2.514907121658325195e+00,9.941992759704589844e-01,-4.283176064491271973e-01
2.547758817672729492e+00,1.006672263145446777e+00,3.363594412803649902e-01
2.520238876342773438e+00,9.952914118766784668e-01,-3.327033221721649170e-01
2.533801317214965820e+00,1.000134944915771484e+00,4.314463138580322266e-01
2.546532869338989258e+00,1.004646658897399902e+00,-2.395039796829223633e-01
3.287284851074218750e+00,1.296884775161743164e+00,6.869124174118041992e-01
2.526919364929199219e+00,9.964005947113037109e-01,-1.423538029193878174e-01
